filename,image_path,mask_path,ac_gt,ac_pred,ac_residual
frame_002837.png,../../training_data/segmentation_dataset/images\frame_002837.png,../../training_data/masks_pred\frame_002837.png,149.57,165.06,-15.490000000000007
frame_005495.png,../../training_data/segmentation_dataset/images\frame_005495.png,../../training_data/masks_pred\frame_005495.png,178.07,193.45,-15.379999999999995
frame_002432.png,../../training_data/segmentation_dataset/images\frame_002432.png,../../training_data/masks_pred\frame_002432.png,284.41,280.02,4.390000000000043
frame_004665.png,../../training_data/segmentation_dataset/images\frame_004665.png,../../training_data/masks_pred\frame_004665.png,222.54,233.85,-11.310000000000002
frame_004070.png,../../training_data/segmentation_dataset/images\frame_004070.png,../../training_data/masks_pred\frame_004070.png,219.88,226.67,-6.789999999999992
frame_006093.png,../../training_data/segmentation_dataset/images\frame_006093.png,../../training_data/masks_pred\frame_006093.png,277.94,289.72,-11.78000000000003
frame_001301.png,../../training_data/segmentation_dataset/images\frame_001301.png,../../training_data/masks_pred\frame_001301.png,290.4,286.55,3.849999999999966
frame_000003.png,../../training_data/segmentation_dataset/images\frame_000003.png,../../training_data/masks_pred\frame_000003.png,313.01,320.16,-7.150000000000034
frame_005754.png,../../training_data/segmentation_dataset/images\frame_005754.png,../../training_data/masks_pred\frame_005754.png,229.88,217.5,12.379999999999995
frame_006398.png,../../training_data/segmentation_dataset/images\frame_006398.png,../../training_data/masks_pred\frame_006398.png,135.89,149.17,-13.28
frame_003471.png,../../training_data/segmentation_dataset/images\frame_003471.png,../../training_data/masks_pred\frame_003471.png,268.54,267.23,1.3100000000000025
frame_000967.png,../../training_data/segmentation_dataset/images\frame_000967.png,../../training_data/masks_pred\frame_000967.png,225.33,236.69,-11.359999999999983
frame_000278.png,../../training_data/segmentation_dataset/images\frame_000278.png,../../training_data/masks_pred\frame_000278.png,226.25,236.1,-9.849999999999994
frame_002189.png,../../training_data/segmentation_dataset/images\frame_002189.png,../../training_data/masks_pred\frame_002189.png,185.63,195.66,-10.03
frame_003388.png,../../training_data/segmentation_dataset/images\frame_003388.png,../../training_data/masks_pred\frame_003388.png,240.01,251.36,-11.350000000000025
frame_002751.png,../../training_data/segmentation_dataset/images\frame_002751.png,../../training_data/masks_pred\frame_002751.png,195.48,212.31,-16.830000000000013
frame_005696.png,../../training_data/segmentation_dataset/images\frame_005696.png,../../training_data/masks_pred\frame_005696.png,214.15,221.74,-7.590000000000003
frame_005760.png,../../training_data/segmentation_dataset/images\frame_005760.png,../../training_data/masks_pred\frame_005760.png,250.1,238.71,11.389999999999986
frame_003368.png,../../training_data/segmentation_dataset/images\frame_003368.png,../../training_data/masks_pred\frame_003368.png,253.42,256.46,-3.039999999999992
frame_000794.png,../../training_data/segmentation_dataset/images\frame_000794.png,../../training_data/masks_pred\frame_000794.png,236.22,247.03,-10.810000000000002
frame_002675.png,../../training_data/segmentation_dataset/images\frame_002675.png,../../training_data/masks_pred\frame_002675.png,307.09,318.87,-11.78000000000003
frame_003652.png,../../training_data/segmentation_dataset/images\frame_003652.png,../../training_data/masks_pred\frame_003652.png,162.83,173.1,-10.269999999999982
frame_004034.png,../../training_data/segmentation_dataset/images\frame_004034.png,../../training_data/masks_pred\frame_004034.png,217.99,223.86,-5.8700000000000045
frame_003401.png,../../training_data/segmentation_dataset/images\frame_003401.png,../../training_data/masks_pred\frame_003401.png,256.73,266.63,-9.899999999999975
frame_004438.png,../../training_data/segmentation_dataset/images\frame_004438.png,../../training_data/masks_pred\frame_004438.png,277.9,284.59,-6.689999999999998
frame_006031.png,../../training_data/segmentation_dataset/images\frame_006031.png,../../training_data/masks_pred\frame_006031.png,201.87,191.76,10.110000000000014
frame_005053.png,../../training_data/segmentation_dataset/images\frame_005053.png,../../training_data/masks_pred\frame_005053.png,298.19,310.77,-12.579999999999984
frame_002151.png,../../training_data/segmentation_dataset/images\frame_002151.png,../../training_data/masks_pred\frame_002151.png,284.88,287.72,-2.840000000000032
frame_004873.png,../../training_data/segmentation_dataset/images\frame_004873.png,../../training_data/masks_pred\frame_004873.png,205.63,216.23,-10.599999999999994
frame_002871.png,../../training_data/segmentation_dataset/images\frame_002871.png,../../training_data/masks_pred\frame_002871.png,166.28,178.18,-11.900000000000006
frame_006486.png,../../training_data/segmentation_dataset/images\frame_006486.png,../../training_data/masks_pred\frame_006486.png,274.42,279.91,-5.490000000000009
frame_004399.png,../../training_data/segmentation_dataset/images\frame_004399.png,../../training_data/masks_pred\frame_004399.png,222.7,236.55,-13.850000000000025
frame_000105.png,../../training_data/segmentation_dataset/images\frame_000105.png,../../training_data/masks_pred\frame_000105.png,296.76,268.14,28.620000000000005
frame_001055.png,../../training_data/segmentation_dataset/images\frame_001055.png,../../training_data/masks_pred\frame_001055.png,178.9,190.98,-12.079999999999984
frame_004938.png,../../training_data/segmentation_dataset/images\frame_004938.png,../../training_data/masks_pred\frame_004938.png,233.47,246.47,-13.0
frame_001625.png,../../training_data/segmentation_dataset/images\frame_001625.png,../../training_data/masks_pred\frame_001625.png,208.44,219.1,-10.659999999999997
frame_001145.png,../../training_data/segmentation_dataset/images\frame_001145.png,../../training_data/masks_pred\frame_001145.png,236.0,217.0,19.0
frame_001118.png,../../training_data/segmentation_dataset/images\frame_001118.png,../../training_data/masks_pred\frame_001118.png,207.57,213.87,-6.300000000000011
frame_005690.png,../../training_data/segmentation_dataset/images\frame_005690.png,../../training_data/masks_pred\frame_005690.png,196.56,207.25,-10.689999999999998
frame_005241.png,../../training_data/segmentation_dataset/images\frame_005241.png,../../training_data/masks_pred\frame_005241.png,172.46,185.62,-13.159999999999997
frame_006255.png,../../training_data/segmentation_dataset/images\frame_006255.png,../../training_data/masks_pred\frame_006255.png,204.11,218.92,-14.809999999999974
frame_002810.png,../../training_data/segmentation_dataset/images\frame_002810.png,../../training_data/masks_pred\frame_002810.png,300.14,287.06,13.079999999999984
frame_004502.png,../../training_data/segmentation_dataset/images\frame_004502.png,../../training_data/masks_pred\frame_004502.png,266.97,275.85,-8.879999999999995
frame_005962.png,../../training_data/segmentation_dataset/images\frame_005962.png,../../training_data/masks_pred\frame_005962.png,344.35,335.65,8.700000000000045
frame_005983.png,../../training_data/segmentation_dataset/images\frame_005983.png,../../training_data/masks_pred\frame_005983.png,339.4,351.36,-11.960000000000036
frame_001146.png,../../training_data/segmentation_dataset/images\frame_001146.png,../../training_data/masks_pred\frame_001146.png,233.64,215.94,17.69999999999999
frame_006431.png,../../training_data/segmentation_dataset/images\frame_006431.png,../../training_data/masks_pred\frame_006431.png,162.81,175.7,-12.889999999999986
frame_002343.png,../../training_data/segmentation_dataset/images\frame_002343.png,../../training_data/masks_pred\frame_002343.png,254.3,264.58,-10.279999999999973
frame_000046.png,../../training_data/segmentation_dataset/images\frame_000046.png,../../training_data/masks_pred\frame_000046.png,212.11,221.38,-9.269999999999982
frame_004757.png,../../training_data/segmentation_dataset/images\frame_004757.png,../../training_data/masks_pred\frame_004757.png,156.96,168.65,-11.689999999999998
frame_004782.png,../../training_data/segmentation_dataset/images\frame_004782.png,../../training_data/masks_pred\frame_004782.png,170.59,175.55,-4.960000000000008
frame_000124.png,../../training_data/segmentation_dataset/images\frame_000124.png,../../training_data/masks_pred\frame_000124.png,260.58,249.24,11.339999999999977
frame_005698.png,../../training_data/segmentation_dataset/images\frame_005698.png,../../training_data/masks_pred\frame_005698.png,213.33,224.17,-10.839999999999977
frame_001024.png,../../training_data/segmentation_dataset/images\frame_001024.png,../../training_data/masks_pred\frame_001024.png,169.84,177.75,-7.909999999999997
frame_003136.png,../../training_data/segmentation_dataset/images\frame_003136.png,../../training_data/masks_pred\frame_003136.png,314.95,310.61,4.339999999999975
frame_001323.png,../../training_data/segmentation_dataset/images\frame_001323.png,../../training_data/masks_pred\frame_001323.png,300.22,309.23,-9.009999999999993
frame_003992.png,../../training_data/segmentation_dataset/images\frame_003992.png,../../training_data/masks_pred\frame_003992.png,175.93,187.0,-11.069999999999991
frame_003449.png,../../training_data/segmentation_dataset/images\frame_003449.png,../../training_data/masks_pred\frame_003449.png,175.19,183.01,-7.819999999999993
frame_000343.png,../../training_data/segmentation_dataset/images\frame_000343.png,../../training_data/masks_pred\frame_000343.png,208.19,207.05,1.1399999999999864
frame_006360.png,../../training_data/segmentation_dataset/images\frame_006360.png,../../training_data/masks_pred\frame_006360.png,168.87,181.33,-12.460000000000008
frame_001093.png,../../training_data/segmentation_dataset/images\frame_001093.png,../../training_data/masks_pred\frame_001093.png,175.14,187.86,-12.720000000000027
frame_005725.png,../../training_data/segmentation_dataset/images\frame_005725.png,../../training_data/masks_pred\frame_005725.png,207.97,217.75,-9.78
frame_006560.png,../../training_data/segmentation_dataset/images\frame_006560.png,../../training_data/masks_pred\frame_006560.png,195.35,199.14,-3.789999999999992
frame_005604.png,../../training_data/segmentation_dataset/images\frame_005604.png,../../training_data/masks_pred\frame_005604.png,242.02,256.59,-14.569999999999965
frame_002601.png,../../training_data/segmentation_dataset/images\frame_002601.png,../../training_data/masks_pred\frame_002601.png,222.92,234.93,-12.01000000000002
frame_005424.png,../../training_data/segmentation_dataset/images\frame_005424.png,../../training_data/masks_pred\frame_005424.png,202.66,206.47,-3.8100000000000014
frame_003122.png,../../training_data/segmentation_dataset/images\frame_003122.png,../../training_data/masks_pred\frame_003122.png,304.4,292.24,12.159999999999968
frame_001781.png,../../training_data/segmentation_dataset/images\frame_001781.png,../../training_data/masks_pred\frame_001781.png,273.5,285.58,-12.079999999999984
frame_002818.png,../../training_data/segmentation_dataset/images\frame_002818.png,../../training_data/masks_pred\frame_002818.png,155.01,160.24,-5.230000000000018
frame_002917.png,../../training_data/segmentation_dataset/images\frame_002917.png,../../training_data/masks_pred\frame_002917.png,290.39,291.13,-0.7400000000000091
frame_002069.png,../../training_data/segmentation_dataset/images\frame_002069.png,../../training_data/masks_pred\frame_002069.png,244.84,253.69,-8.849999999999994
frame_005055.png,../../training_data/segmentation_dataset/images\frame_005055.png,../../training_data/masks_pred\frame_005055.png,199.26,207.57,-8.310000000000002
frame_003420.png,../../training_data/segmentation_dataset/images\frame_003420.png,../../training_data/masks_pred\frame_003420.png,234.87,246.27,-11.400000000000006
frame_000882.png,../../training_data/segmentation_dataset/images\frame_000882.png,../../training_data/masks_pred\frame_000882.png,311.68,315.86,-4.180000000000007
frame_003345.png,../../training_data/segmentation_dataset/images\frame_003345.png,../../training_data/masks_pred\frame_003345.png,226.03,237.83,-11.800000000000011
frame_003370.png,../../training_data/segmentation_dataset/images\frame_003370.png,../../training_data/masks_pred\frame_003370.png,256.13,256.91,-0.7800000000000296
frame_002179.png,../../training_data/segmentation_dataset/images\frame_002179.png,../../training_data/masks_pred\frame_002179.png,271.83,281.79,-9.960000000000036
frame_005040.png,../../training_data/segmentation_dataset/images\frame_005040.png,../../training_data/masks_pred\frame_005040.png,316.6,322.59,-5.989999999999952
frame_002321.png,../../training_data/segmentation_dataset/images\frame_002321.png,../../training_data/masks_pred\frame_002321.png,266.09,273.29,-7.2000000000000455
frame_000555.png,../../training_data/segmentation_dataset/images\frame_000555.png,../../training_data/masks_pred\frame_000555.png,269.31,265.02,4.2900000000000205
frame_002108.png,../../training_data/segmentation_dataset/images\frame_002108.png,../../training_data/masks_pred\frame_002108.png,219.13,230.72,-11.590000000000003
frame_005434.png,../../training_data/segmentation_dataset/images\frame_005434.png,../../training_data/masks_pred\frame_005434.png,246.91,255.32,-8.409999999999997
frame_002614.png,../../training_data/segmentation_dataset/images\frame_002614.png,../../training_data/masks_pred\frame_002614.png,261.01,252.18,8.829999999999984
frame_002510.png,../../training_data/segmentation_dataset/images\frame_002510.png,../../training_data/masks_pred\frame_002510.png,267.44,273.18,-5.740000000000009
frame_001935.png,../../training_data/segmentation_dataset/images\frame_001935.png,../../training_data/masks_pred\frame_001935.png,227.01,234.97,-7.960000000000008
frame_003978.png,../../training_data/segmentation_dataset/images\frame_003978.png,../../training_data/masks_pred\frame_003978.png,263.81,270.94,-7.129999999999996
frame_006159.png,../../training_data/segmentation_dataset/images\frame_006159.png,../../training_data/masks_pred\frame_006159.png,232.41,229.73,2.680000000000007
frame_002309.png,../../training_data/segmentation_dataset/images\frame_002309.png,../../training_data/masks_pred\frame_002309.png,228.51,229.73,-1.2199999999999989
frame_000844.png,../../training_data/segmentation_dataset/images\frame_000844.png,../../training_data/masks_pred\frame_000844.png,282.55,286.53,-3.979999999999961
frame_002423.png,../../training_data/segmentation_dataset/images\frame_002423.png,../../training_data/masks_pred\frame_002423.png,287.03,283.79,3.2399999999999523
frame_004078.png,../../training_data/segmentation_dataset/images\frame_004078.png,../../training_data/masks_pred\frame_004078.png,229.51,234.46,-4.950000000000017
frame_005895.png,../../training_data/segmentation_dataset/images\frame_005895.png,../../training_data/masks_pred\frame_005895.png,280.14,252.85,27.289999999999992
frame_005743.png,../../training_data/segmentation_dataset/images\frame_005743.png,../../training_data/masks_pred\frame_005743.png,246.57,258.66,-12.090000000000032
frame_004947.png,../../training_data/segmentation_dataset/images\frame_004947.png,../../training_data/masks_pred\frame_004947.png,253.27,260.34,-7.069999999999965
frame_004457.png,../../training_data/segmentation_dataset/images\frame_004457.png,../../training_data/masks_pred\frame_004457.png,159.31,175.85,-16.539999999999992
frame_003173.png,../../training_data/segmentation_dataset/images\frame_003173.png,../../training_data/masks_pred\frame_003173.png,311.44,307.79,3.649999999999977
frame_006311.png,../../training_data/segmentation_dataset/images\frame_006311.png,../../training_data/masks_pred\frame_006311.png,252.11,240.25,11.860000000000014
frame_004637.png,../../training_data/segmentation_dataset/images\frame_004637.png,../../training_data/masks_pred\frame_004637.png,169.46,182.26,-12.799999999999985
frame_003816.png,../../training_data/segmentation_dataset/images\frame_003816.png,../../training_data/masks_pred\frame_003816.png,186.93,179.47,7.460000000000008
frame_003188.png,../../training_data/segmentation_dataset/images\frame_003188.png,../../training_data/masks_pred\frame_003188.png,243.68,233.14,10.54000000000002
frame_000192.png,../../training_data/segmentation_dataset/images\frame_000192.png,../../training_data/masks_pred\frame_000192.png,251.72,257.07,-5.349999999999994
frame_003447.png,../../training_data/segmentation_dataset/images\frame_003447.png,../../training_data/masks_pred\frame_003447.png,173.48,183.5,-10.02000000000001
frame_001201.png,../../training_data/segmentation_dataset/images\frame_001201.png,../../training_data/masks_pred\frame_001201.png,279.68,282.16,-2.480000000000018
frame_004838.png,../../training_data/segmentation_dataset/images\frame_004838.png,../../training_data/masks_pred\frame_004838.png,230.1,241.43,-11.330000000000013
frame_004152.png,../../training_data/segmentation_dataset/images\frame_004152.png,../../training_data/masks_pred\frame_004152.png,205.92,217.42,-11.5
frame_005974.png,../../training_data/segmentation_dataset/images\frame_005974.png,../../training_data/masks_pred\frame_005974.png,332.16,334.09,-1.92999999999995
frame_001637.png,../../training_data/segmentation_dataset/images\frame_001637.png,../../training_data/masks_pred\frame_001637.png,253.71,247.3,6.409999999999997
frame_004136.png,../../training_data/segmentation_dataset/images\frame_004136.png,../../training_data/masks_pred\frame_004136.png,237.12,236.93,0.1899999999999977
frame_000012.png,../../training_data/segmentation_dataset/images\frame_000012.png,../../training_data/masks_pred\frame_000012.png,295.7,292.52,3.180000000000007
frame_002868.png,../../training_data/segmentation_dataset/images\frame_002868.png,../../training_data/masks_pred\frame_002868.png,168.9,183.6,-14.699999999999989
frame_006494.png,../../training_data/segmentation_dataset/images\frame_006494.png,../../training_data/masks_pred\frame_006494.png,271.07,265.01,6.060000000000002
frame_005010.png,../../training_data/segmentation_dataset/images\frame_005010.png,../../training_data/masks_pred\frame_005010.png,170.14,183.38,-13.240000000000007
frame_005899.png,../../training_data/segmentation_dataset/images\frame_005899.png,../../training_data/masks_pred\frame_005899.png,272.05,246.65,25.40000000000001
frame_006439.png,../../training_data/segmentation_dataset/images\frame_006439.png,../../training_data/masks_pred\frame_006439.png,168.06,178.64,-10.579999999999984
frame_004254.png,../../training_data/segmentation_dataset/images\frame_004254.png,../../training_data/masks_pred\frame_004254.png,309.62,309.69,-0.0699999999999931
frame_004476.png,../../training_data/segmentation_dataset/images\frame_004476.png,../../training_data/masks_pred\frame_004476.png,268.28,268.73,-0.4500000000000455
frame_001331.png,../../training_data/segmentation_dataset/images\frame_001331.png,../../training_data/masks_pred\frame_001331.png,291.16,303.44,-12.279999999999973
frame_001030.png,../../training_data/segmentation_dataset/images\frame_001030.png,../../training_data/masks_pred\frame_001030.png,150.57,162.13,-11.560000000000002
frame_002659.png,../../training_data/segmentation_dataset/images\frame_002659.png,../../training_data/masks_pred\frame_002659.png,245.63,259.97,-14.340000000000032
frame_000111.png,../../training_data/segmentation_dataset/images\frame_000111.png,../../training_data/masks_pred\frame_000111.png,281.67,276.83,4.840000000000032
frame_004321.png,../../training_data/segmentation_dataset/images\frame_004321.png,../../training_data/masks_pred\frame_004321.png,159.22,168.43,-9.210000000000008
frame_001847.png,../../training_data/segmentation_dataset/images\frame_001847.png,../../training_data/masks_pred\frame_001847.png,301.77,311.57,-9.800000000000011
frame_002653.png,../../training_data/segmentation_dataset/images\frame_002653.png,../../training_data/masks_pred\frame_002653.png,237.09,250.3,-13.210000000000008
frame_003814.png,../../training_data/segmentation_dataset/images\frame_003814.png,../../training_data/masks_pred\frame_003814.png,272.18,258.54,13.639999999999986
frame_005392.png,../../training_data/segmentation_dataset/images\frame_005392.png,../../training_data/masks_pred\frame_005392.png,283.55,288.77,-5.21999999999997
frame_003477.png,../../training_data/segmentation_dataset/images\frame_003477.png,../../training_data/masks_pred\frame_003477.png,283.37,273.37,10.0
frame_006306.png,../../training_data/segmentation_dataset/images\frame_006306.png,../../training_data/masks_pred\frame_006306.png,258.4,243.22,15.179999999999978
frame_004408.png,../../training_data/segmentation_dataset/images\frame_004408.png,../../training_data/masks_pred\frame_004408.png,240.49,250.16,-9.669999999999987
frame_002553.png,../../training_data/segmentation_dataset/images\frame_002553.png,../../training_data/masks_pred\frame_002553.png,277.46,253.5,23.95999999999998
frame_001528.png,../../training_data/segmentation_dataset/images\frame_001528.png,../../training_data/masks_pred\frame_001528.png,173.65,177.12,-3.469999999999999
frame_001991.png,../../training_data/segmentation_dataset/images\frame_001991.png,../../training_data/masks_pred\frame_001991.png,226.96,239.78,-12.819999999999991
frame_006541.png,../../training_data/segmentation_dataset/images\frame_006541.png,../../training_data/masks_pred\frame_006541.png,233.56,222.46,11.099999999999994
frame_004925.png,../../training_data/segmentation_dataset/images\frame_004925.png,../../training_data/masks_pred\frame_004925.png,219.1,243.28,-24.180000000000007
frame_001505.png,../../training_data/segmentation_dataset/images\frame_001505.png,../../training_data/masks_pred\frame_001505.png,185.63,197.97,-12.340000000000003
frame_006558.png,../../training_data/segmentation_dataset/images\frame_006558.png,../../training_data/masks_pred\frame_006558.png,195.46,195.04,0.4200000000000159
frame_003112.png,../../training_data/segmentation_dataset/images\frame_003112.png,../../training_data/masks_pred\frame_003112.png,267.79,278.45,-10.659999999999968
frame_001679.png,../../training_data/segmentation_dataset/images\frame_001679.png,../../training_data/masks_pred\frame_001679.png,221.75,233.55,-11.800000000000011
frame_006460.png,../../training_data/segmentation_dataset/images\frame_006460.png,../../training_data/masks_pred\frame_006460.png,256.06,260.52,-4.45999999999998
frame_002931.png,../../training_data/segmentation_dataset/images\frame_002931.png,../../training_data/masks_pred\frame_002931.png,161.16,174.17,-13.009999999999993
frame_001644.png,../../training_data/segmentation_dataset/images\frame_001644.png,../../training_data/masks_pred\frame_001644.png,243.92,246.67,-2.75
frame_003868.png,../../training_data/segmentation_dataset/images\frame_003868.png,../../training_data/masks_pred\frame_003868.png,225.31,239.88,-14.569999999999991
frame_003916.png,../../training_data/segmentation_dataset/images\frame_003916.png,../../training_data/masks_pred\frame_003916.png,203.11,214.88,-11.769999999999982
frame_004901.png,../../training_data/segmentation_dataset/images\frame_004901.png,../../training_data/masks_pred\frame_004901.png,196.76,203.28,-6.52000000000001
frame_002847.png,../../training_data/segmentation_dataset/images\frame_002847.png,../../training_data/masks_pred\frame_002847.png,176.0,190.73,-14.72999999999999
frame_004301.png,../../training_data/segmentation_dataset/images\frame_004301.png,../../training_data/masks_pred\frame_004301.png,269.47,254.65,14.820000000000022
frame_004058.png,../../training_data/segmentation_dataset/images\frame_004058.png,../../training_data/masks_pred\frame_004058.png,233.34,244.02,-10.680000000000009
frame_000645.png,../../training_data/segmentation_dataset/images\frame_000645.png,../../training_data/masks_pred\frame_000645.png,201.53,208.79,-7.259999999999991
frame_002754.png,../../training_data/segmentation_dataset/images\frame_002754.png,../../training_data/masks_pred\frame_002754.png,167.75,178.35,-10.599999999999994
frame_000194.png,../../training_data/segmentation_dataset/images\frame_000194.png,../../training_data/masks_pred\frame_000194.png,254.98,240.36,14.619999999999976
frame_002059.png,../../training_data/segmentation_dataset/images\frame_002059.png,../../training_data/masks_pred\frame_002059.png,336.76,347.0,-10.240000000000007
frame_005821.png,../../training_data/segmentation_dataset/images\frame_005821.png,../../training_data/masks_pred\frame_005821.png,271.12,260.13,10.990000000000007
frame_005562.png,../../training_data/segmentation_dataset/images\frame_005562.png,../../training_data/masks_pred\frame_005562.png,157.78,168.4,-10.620000000000005
frame_002325.png,../../training_data/segmentation_dataset/images\frame_002325.png,../../training_data/masks_pred\frame_002325.png,266.74,278.76,-12.019999999999982
frame_001070.png,../../training_data/segmentation_dataset/images\frame_001070.png,../../training_data/masks_pred\frame_001070.png,195.6,203.33,-7.730000000000018
frame_001231.png,../../training_data/segmentation_dataset/images\frame_001231.png,../../training_data/masks_pred\frame_001231.png,206.08,198.59,7.490000000000009
frame_005315.png,../../training_data/segmentation_dataset/images\frame_005315.png,../../training_data/masks_pred\frame_005315.png,177.23,189.09,-11.860000000000014
frame_005445.png,../../training_data/segmentation_dataset/images\frame_005445.png,../../training_data/masks_pred\frame_005445.png,206.01,202.96,3.049999999999983
frame_004268.png,../../training_data/segmentation_dataset/images\frame_004268.png,../../training_data/masks_pred\frame_004268.png,227.74,237.4,-9.659999999999997
frame_000389.png,../../training_data/segmentation_dataset/images\frame_000389.png,../../training_data/masks_pred\frame_000389.png,186.69,200.23,-13.539999999999992
frame_001738.png,../../training_data/segmentation_dataset/images\frame_001738.png,../../training_data/masks_pred\frame_001738.png,195.84,206.69,-10.849999999999994
frame_004126.png,../../training_data/segmentation_dataset/images\frame_004126.png,../../training_data/masks_pred\frame_004126.png,178.0,167.63,10.370000000000005
frame_004916.png,../../training_data/segmentation_dataset/images\frame_004916.png,../../training_data/masks_pred\frame_004916.png,229.63,240.56,-10.930000000000009
frame_001264.png,../../training_data/segmentation_dataset/images\frame_001264.png,../../training_data/masks_pred\frame_001264.png,171.63,182.7,-11.069999999999991
